-1.534258,2.733327
-6.538840,2.687644
0.119836,-1.844451
2.561604,2.914131
2.720358,2.312998
-3.732376,-2.483754
-4.994094,1.709653
-0.939552,3.181787
-6.226182,3.053292
-5.597883,2.133900
0.914471,-0.469743
0.476419,-1.026422
-6.615006,2.087489
-4.711720,-2.415068
0.083447,-1.395613
-2.988382,-2.674420
4.399889,3.957737
-1.026444,3.572363
0.133741,-1.437320
-6.122395,2.480377
-5.532037,1.946160
-4.730333,-2.412015
-0.786292,2.480190
0.295326,-0.959932
5.466750,3.317872
-3.995878,-2.400513
-1.616772,3.433620
-0.794758,2.787154
-6.531556,1.476582
-0.193823,-1.581522
2.468997,2.226563
-6.560179,2.350112
-2.049891,2.655672
0.874047,-1.099507
-1.292330,2.646086
0.890951,-1.030734
-4.140229,-2.520281
1.028267,-0.855474
0.773369,-1.344878
4.874389,3.742566
2.626312,3.464365
2.854589,2.101098
-0.637477,2.740887
0.074833,-1.155630
-4.131398,-2.374172
-1.057981,3.187996
-6.221346,1.989175
-1.652153,3.338962
-0.512274,3.034470
1.263780,-1.682144
-3.392096,-2.171667
3.278122,1.853478
2.987531,3.030911
1.070564,-1.658352
-1.986653,2.598377
4.695966,3.683280
-2.557129,2.482212
0.100037,-1.788141
0.400447,-1.123419
-3.989642,-2.793221
-6.464487,1.959877
0.058820,-0.772357
0.641634,-0.149119
-5.968927,2.032372
0.753601,-1.080158
-4.108824,-2.000948
-5.639966,2.257353
4.708452,3.635542
-1.641265,2.529956
-1.699045,4.080173
-4.139275,-2.439864
-6.332031,1.902010
-2.970942,-2.146937
4.622711,3.593698
0.005003,-1.648061
-5.575393,1.286759
2.882346,2.671281
-5.527066,2.230368
-1.754244,3.108956
-4.069154,-2.306712
5.312966,3.362468
-4.035439,-2.378666
-3.371873,-2.838265
-1.596203,3.077734
-1.212250,1.919216
0.846148,-1.700120
-1.150116,2.674913
-5.610951,2.132851
-3.842015,-0.881884
-6.914606,2.329626
2.909910,2.382815
-3.784807,-4.055711
-6.514209,2.570519
-5.880467,1.516445
-1.660320,1.810581
-1.217648,3.260693
4.902554,3.207636
-3.952550,-3.085543
-5.689354,3.459043
1.062828,-0.350304
-6.364456,1.639058
-5.301773,2.098927
-1.265667,2.376397
-4.692689,-2.781749
-4.647149,-2.044964
-1.187876,2.646830
-5.546320,2.011199
-0.714568,3.384940
-5.465043,1.636246
3.702942,2.343140
0.762848,-1.661033
-1.516680,3.090619
3.394776,2.967970
-4.268966,-2.548112
-1.530982,3.099872
0.355000,-1.511041
2.810206,2.844995
4.646376,3.523620
-0.877113,3.686051
-6.337866,2.651317
-4.668230,1.539841
-6.375696,1.929373
2.435086,2.649549
3.293819,2.417285
-3.842900,-2.069356
0.623072,-0.871199
-5.865627,3.480444
-3.540708,-2.561855
5.756355,3.029323
3.047073,1.907864
-5.431754,2.316355
3.031882,2.501876
-0.290402,-1.321582
-3.733524,-2.124477
0.680697,-0.799842
-0.802568,3.310142
-4.451436,-2.309871
-3.407722,-2.544192
3.897124,2.701515
-5.703027,2.359864
-3.494617,-1.480067
-1.975075,2.478423
-5.871943,2.464705
-5.241810,1.291529
-4.731062,2.489683
-0.245527,-0.412369
5.302715,3.049832
3.158061,1.876282
0.716348,-0.408497
-5.668713,1.713380
-2.179046,2.695248
0.720391,-0.968578
4.607771,3.342948
1.280081,-1.293203
1.093465,-0.104839
-5.356545,1.911308
4.877021,3.381323
0.027323,-1.893814
-0.015657,-1.876899
0.608450,-0.201723
-6.430469,1.110420
-6.198419,2.156239
-1.236968,2.895206
-2.364633,2.744338
-3.749889,-2.927906
0.480351,-1.947966
0.092731,-2.554846
-4.043545,-3.945527
2.468414,1.614471
2.832583,1.983420
-5.941370,3.016586
-6.712807,1.613707
-3.873470,-2.415106
-2.039961,2.942305
-3.903616,-3.657995
-4.328591,-2.581179
-6.052467,1.573884
-6.419118,1.782833
1.502134,0.307370
-3.923914,-2.571899
4.591717,3.878902
-0.246345,-1.446420
4.466605,3.514693
-0.172284,-1.443708
-6.729661,2.185268
2.833425,2.449438
0.027301,-0.395849
-4.711373,-2.185856
-3.637655,-2.601349
-1.668749,3.272084
-4.765081,-3.055285
-1.854059,3.093676
-1.378696,2.854587
-1.997458,3.930927
-0.838033,2.971829
-6.299412,1.883690
-5.720632,2.306279
-6.978614,1.985828
0.438264,-0.475217
-2.543537,3.614710
-5.777656,2.214596
-5.942562,1.815223
-3.644844,-2.590824
-1.018293,3.580014
2.837950,2.431964
-0.115253,-1.267298
-5.663508,2.380527
2.007434,-0.796929
-6.056139,1.113473
-3.780977,-2.978692
-1.009263,3.026869
-1.374657,1.774295
0.687277,-0.232219
-1.635818,3.249421
-6.258661,2.228556
2.631971,2.713603
0.185258,-1.962946
-6.279993,1.729357
-4.538285,-2.205830
-6.474448,2.776317
-1.575371,2.109896
-5.919542,1.692991
-1.922968,3.097876
3.129371,2.555246
-7.151522,2.510005
-1.019657,-1.414155
-6.137270,2.313490
4.888459,3.817946
0.295677,-1.511336
-1.555140,3.435167
-0.949560,3.172667
3.280869,2.790455
-1.733256,3.598877
-6.167074,1.884366
-6.116141,1.925634
-3.537140,-2.687887
-4.388328,-2.979646
-1.553063,3.467871
5.277099,3.083422
-6.134609,2.003104
-5.774514,1.674382
0.803099,-1.058600
-3.174370,-2.314089
-3.592887,-2.047661
3.084503,2.941080
5.173341,3.485200
-4.427710,-3.424176
4.667151,3.605705
-6.037816,1.334720
-2.237376,3.572804
-4.037298,-2.281439
0.324274,-0.730415
2.613309,3.061897
-5.918902,2.015947
3.306976,2.231750
-5.232924,2.738951
-1.454090,3.610951
0.067825,-1.769459
4.992165,3.029176
-3.079736,-2.481754
-5.334511,0.916860
